Customer ID,Recency,Frequency,Monetary,DistinctProducts,Country,HighValue
13019,379,6,1229.95,46,United Kingdom,0
13020,563,2,618.96,38,United Kingdom,0
13021,4,17,4887.24,166,United Kingdom,1
13022,430,1,65.3,5,Belgium,0
13023,64,3,1449.03,69,United Kingdom,0
13024,471,2,555.87,26,United Kingdom,0
13025,732,1,323.39,13,United Kingdom,0
13026,1,9,1733.08,52,United Kingdom,0
13027,114,19,17335.2,7,United Kingdom,1
13028,23,2,661.3199999999999,40,United Kingdom,0
13029,31,5,1927.3,13,United Kingdom,0
13030,11,2,1227.22,76,United Kingdom,0
13031,407,5,3419.27,275,United Kingdom,1
13032,52,9,2843.55,147,United Kingdom,1
13033,357,2,220.55,12,United Kingdom,0
13034,55,3,922.68,42,United Kingdom,0
13035,74,3,1364.2,27,United Kingdom,0
13036,685,1,307.1,6,United Kingdom,0
13037,138,12,3914.9500000000003,181,United Kingdom,1
13038,80,3,908.46,24,United Kingdom,0
13039,584,4,1010.73,37,United Kingdom,0
13040,9,2,676.99,38,United Kingdom,0
13041,451,4,799.13,23,United Kingdom,0
13042,598,3,1556.54,164,United Kingdom,0
13043,273,1,516.42,13,United Kingdom,0
13044,291,11,4853.9,356,United Kingdom,1
13045,99,3,808.92,41,United Kingdom,0
13046,31,3,949.25,50,United Kingdom,0
13047,32,24,8795.16,190,United Kingdom,1
13048,14,9,4084.21,125,United Kingdom,1
13049,64,4,1408.24,19,United Kingdom,0
13050,15,35,12344.53,513,United Kingdom,1
13051,579,2,155.8,4,United Kingdom,0
13052,212,7,3168.53,161,United Kingdom,1
13053,622,1,127.65,17,United Kingdom,0
13055,78,4,2321.11,145,United Kingdom,1
13056,551,1,209.48,18,United Kingdom,0
13057,530,3,722.09,34,United Kingdom,0
13058,25,3,271.40000000000003,5,United Kingdom,0
13059,250,10,2303.17,155,United Kingdom,0
13060,254,1,307.53,15,United Kingdom,0
13061,72,1,248.61,10,United Kingdom,0
13062,191,1,346.98,11,United Kingdom,0
13063,481,1,188.4,12,United Kingdom,0
13064,13,6,1680.74,58,United Kingdom,0
13065,373,5,1260.91,49,United Kingdom,0
13066,24,2,470.8,48,United Kingdom,0
13067,82,3,508.51,24,United Kingdom,0
13068,10,2,344.0,1,United Kingdom,0
13069,1,38,9683.13,573,United Kingdom,1
13070,192,4,751.7,12,United Kingdom,0
13071,612,1,129.22,12,United Kingdom,0
13072,267,1,177.15,7,United Kingdom,0
13073,411,2,418.08,25,United Kingdom,0
13074,511,4,1378.74,26,United Kingdom,0
13075,130,1,919.61,22,United Kingdom,0
13076,458,1,135.4,9,United Kingdom,0
13077,1,11,3064.67,208,United Kingdom,1
13078,3,57,29532.45,153,United Kingdom,1
13079,4,6,419.18,11,United Kingdom,0
13080,179,4,280.73,17,United Kingdom,0
13081,12,28,59205.15,738,United Kingdom,1
13082,126,21,7335.75,99,United Kingdom,1
13083,4,3,395.43,19,United Kingdom,0
13084,492,1,122.39999999999999,2,United Kingdom,0
13085,158,8,2433.28,50,United Kingdom,1
13086,383,1,439.33000000000004,47,United Kingdom,0
13087,726,1,313.64,15,United Kingdom,0
13088,417,1,236.11,19,United Kingdom,0
13089,3,203,116737.86,857,United Kingdom,1
13090,9,24,14103.09,163,United Kingdom,1
13091,28,3,2321.82,41,United Kingdom,1
13092,71,12,2140.28,52,United Kingdom,0
13093,276,55,54943.65,199,United Kingdom,1
13094,21,13,2433.1200000000003,5,United Kingdom,1
13095,71,1,74.39999999999999,6,United Kingdom,0
13096,394,1,419.70000000000005,1,United Kingdom,0
13097,33,28,13389.22,390,United Kingdom,1
13098,1,28,28882.44,156,United Kingdom,1
13099,99,1,207.35999999999999,1,United Kingdom,0
13101,234,4,695.4,48,United Kingdom,0
13102,1,37,11696.92,212,United Kingdom,1
13103,40,3,709.64,27,United Kingdom,0
13104,3,9,1709.1,15,United Kingdom,0
13105,436,1,72.0,1,United Kingdom,0
13106,133,2,603.46,15,United Kingdom,0
13107,44,9,5253.07,142,United Kingdom,1
13108,373,2,1098.52,27,United Kingdom,0
13109,60,3,1134.03,57,United Kingdom,0
13110,31,12,2957.4700000000003,167,United Kingdom,1
13111,719,1,321.88000000000005,12,United Kingdom,0
13112,541,1,20.6,2,United Kingdom,0
13113,1,37,18625.73,166,United Kingdom,1
13114,731,1,234.38,16,United Kingdom,0
13115,12,10,5494.7,178,United Kingdom,1
13116,138,1,501.14,30,United Kingdom,0
13117,22,18,2643.81,122,United Kingdom,1
13118,20,9,2415.41,111,United Kingdom,1
13119,669,1,134.9,11,United Kingdom,0
13120,239,1,30.599999999999998,1,United Kingdom,0
13121,269,1,283.73,50,United Kingdom,0
13122,94,2,922.39,54,United Kingdom,0
13123,473,2,506.75,36,United Kingdom,0
13124,90,4,4782.45,216,United Kingdom,1
13125,524,1,158.57,20,United Kingdom,0
13126,5,13,3998.25,183,United Kingdom,1
13127,78,1,259.17,15,United Kingdom,0
13128,631,1,263.5,1,United Kingdom,0
13129,452,2,233.25,10,United Kingdom,0
13130,94,1,64.0,2,United Kingdom,0
13131,23,7,3313.77,107,United Kingdom,1
13132,262,1,77.3,3,United Kingdom,0
13133,274,3,200.45000000000002,12,United Kingdom,0
13134,86,6,2475.23,110,United Kingdom,1
13135,197,2,3371.45,18,United Kingdom,1
13136,56,13,6274.56,204,United Kingdom,1
13137,11,16,7712.7,628,United Kingdom,1
13138,22,7,1467.24,41,United Kingdom,0
13139,16,8,8202.98,214,United Kingdom,1
13140,108,5,1215.68,89,United Kingdom,0
13141,85,17,7668.58,285,United Kingdom,1
13142,19,1,307.09,23,United Kingdom,0
13143,585,1,405.1,23,United Kingdom,0
13144,333,2,135.35,6,United Kingdom,0
13145,40,7,1423.52,5,United Kingdom,0
13146,26,1,228.91,16,United Kingdom,0
13147,10,4,712.8000000000001,1,United Kingdom,0
13148,29,26,8621.81,451,United Kingdom,1
13149,14,4,1676.06,76,United Kingdom,0
13150,484,3,449.96999999999997,7,United Kingdom,0
13151,296,3,2580.7400000000002,131,United Kingdom,1
13152,417,7,2146.38,114,United Kingdom,0
13153,6,1,486.22,15,United Kingdom,0
13154,399,3,1624.84,78,United Kingdom,0
13155,33,6,1750.18,79,United Kingdom,0
13156,385,3,1586.54,94,United Kingdom,0
13157,49,9,5687.36,173,United Kingdom,1
13158,95,5,1508.18,70,United Kingdom,0
13159,9,4,1437.85,114,United Kingdom,0
13160,22,1,91.8,4,United Kingdom,0
13161,313,2,478.88,30,United Kingdom,0
13162,122,16,9275.49,186,United Kingdom,1
13163,610,1,17.65,2,United Kingdom,0
13164,569,2,372.2,7,United Kingdom,0
13165,46,3,1451.16,47,United Kingdom,0
13166,283,2,884.18,55,United Kingdom,0
13167,19,5,1125.15,64,United Kingdom,0
13168,36,5,1875.31,127,United Kingdom,0
13169,64,3,840.08,16,United Kingdom,0
13170,27,1,116.00999999999999,29,United Kingdom,0
13171,22,3,468.41,37,United Kingdom,0
13172,400,1,69.6,1,United Kingdom,0
13173,4,11,2639.35,160,United Kingdom,1
13174,16,12,9494.84,602,United Kingdom,1
13175,582,2,831.45,40,United Kingdom,0
13176,46,1,492.84,66,United Kingdom,0
13177,65,2,512.2,23,United Kingdom,0
13178,26,21,14059.19,194,United Kingdom,1
13179,619,1,572.3100000000001,34,United Kingdom,0
13180,607,1,86.10000000000001,4,United Kingdom,0
13181,381,1,359.69,19,United Kingdom,0
13182,45,1,121.18,11,United Kingdom,0
13183,8,15,7036.18,64,United Kingdom,1
13184,15,10,1701.29,138,United Kingdom,0
13185,268,1,71.4,1,United Kingdom,0
13186,40,3,1575.89,69,United Kingdom,0
13187,337,4,367.01,51,United Kingdom,0
13188,11,1,114.60000000000001,2,United Kingdom,0
13189,19,2,260.68,29,United Kingdom,0
13190,544,3,570.66,16,United Kingdom,0
13191,658,1,164.69,58,United Kingdom,0
13192,95,6,2558.58,135,United Kingdom,1
13193,61,1,117.88,22,United Kingdom,0
13194,136,2,472.78,10,United Kingdom,0
13195,414,1,172.38,43,United Kingdom,0
13196,11,7,3068.84,141,United Kingdom,1
13197,610,1,373.01000000000005,19,United Kingdom,0
13198,10,8,4974.2300000000005,265,United Kingdom,1
13199,4,67,16432.89,61,United Kingdom,1
13200,19,4,870.09,42,United Kingdom,0
13201,502,4,1240.6100000000001,65,United Kingdom,0
13202,394,7,1580.3,55,United Kingdom,0
13203,10,10,2648.25,158,United Kingdom,1
13204,731,1,966.6600000000001,57,United Kingdom,0
13205,443,1,2803.2,1,United Kingdom,1
13206,400,13,8377.32,393,United Kingdom,1
13207,15,4,535.86,10,United Kingdom,0
13208,59,9,1988.5,198,United Kingdom,0
13209,30,13,8509.51,284,United Kingdom,1
13210,94,1,353.48,22,United Kingdom,0
13211,10,10,2729.32,98,United Kingdom,1
13212,20,3,788.08,128,United Kingdom,0
13213,57,11,3851.52,181,United Kingdom,1
13214,418,7,3264.23,207,United Kingdom,1
13215,402,1,81.6,1,United Kingdom,0
13216,268,1,333.74,5,United Kingdom,0
13217,122,4,666.48,3,United Kingdom,0
13218,127,1,62.63999999999999,5,United Kingdom,0
13219,618,1,76.23,11,United Kingdom,0
13220,78,5,1336.0900000000001,46,United Kingdom,0
13221,240,2,847.41,62,United Kingdom,0
13222,577,1,88.5,1,United Kingdom,0
13223,200,6,969.1200000000001,8,United Kingdom,0
13224,60,2,2155.95,101,United Kingdom,0
13225,3,16,16260.07,60,United Kingdom,1
13226,273,2,312.46,28,United Kingdom,0
13227,202,1,257.7,9,United Kingdom,0
13228,81,1,358.0,2,United Kingdom,0
13229,226,1,160.95,10,United Kingdom,0
13230,4,30,6360.78,653,United Kingdom,1
13232,13,7,1357.6,147,United Kingdom,0
13233,74,4,1176.46,74,United Kingdom,0
13234,673,2,356.95,56,United Kingdom,0
13235,212,1,1031.07,53,United Kingdom,0
13236,25,2,744.85,34,United Kingdom,0
13237,388,1,643.0,24,United Kingdom,0
13238,17,6,1006.63,24,United Kingdom,0
13239,262,5,1594.69,86,United Kingdom,0
13240,96,8,1738.52,160,United Kingdom,0
13241,412,1,115.58,40,United Kingdom,0
13242,112,7,699.4,19,United Kingdom,0
13243,203,5,1278.04,165,United Kingdom,0
13244,93,1,121.74000000000001,27,United Kingdom,0
13245,51,2,989.22,43,United Kingdom,0
13246,18,11,3387.43,229,United Kingdom,1
13247,18,4,501.12,18,United Kingdom,0
13248,125,2,465.68,25,United Kingdom,0
13249,92,9,1608.93,21,United Kingdom,0
13250,461,2,256.04,17,United Kingdom,0
13251,402,1,252.68,25,United Kingdom,0
13252,394,2,399.3,19,United Kingdom,0
13253,157,4,2951.11,73,United Kingdom,1
13254,376,1,51.410000000000004,4,United Kingdom,0
13255,9,3,904.46,26,United Kingdom,0
13257,436,1,149.75,7,United Kingdom,0
13258,12,5,1035.18,29,United Kingdom,0
13259,62,9,1433.38,234,United Kingdom,0
13260,61,1,557.62,8,United Kingdom,0
13261,269,2,944.1,8,United Kingdom,0
13262,263,3,573.45,48,United Kingdom,0
13263,1,39,8704.69,507,United Kingdom,1
13264,443,1,722.5600000000001,38,United Kingdom,0
13265,53,5,2107.66,66,United Kingdom,0
13266,11,19,6135.04,154,United Kingdom,1
13267,3,36,9758.26,152,United Kingdom,1
13268,18,11,3214.69,257,United Kingdom,1
13269,1,28,8891.7,238,United Kingdom,1
13270,366,1,1180.0,1,United Kingdom,0
13271,37,1,217.38,79,United Kingdom,0
13272,31,2,276.56,15,United Kingdom,0
13273,113,1,138.98,16,United Kingdom,0
13274,409,1,360.85,19,United Kingdom,0
13275,384,2,241.66,48,United Kingdom,0
13276,64,5,1939.26,209,United Kingdom,0
13277,16,7,523.3,10,United Kingdom,0
13278,41,4,1435.85,80,United Kingdom,0
13279,78,1,137.75,9,United Kingdom,0
13280,122,7,2322.63,159,United Kingdom,1
13281,439,1,350.85,22,United Kingdom,0
13282,18,4,1313.19,42,United Kingdom,0
13283,60,4,373.36,19,United Kingdom,0
13284,331,1,201.19,13,United Kingdom,0
13285,23,6,3364.59,182,United Kingdom,1
13286,600,1,734.91,46,United Kingdom,0
13287,603,3,781.59,46,United Kingdom,0
13288,443,5,927.61,7,United Kingdom,0
13289,724,1,307.95,16,United Kingdom,0
13290,438,1,208.63,1,United Kingdom,0
13291,156,11,3320.84,155,United Kingdom,1
13292,39,5,994.51,55,United Kingdom,0
13293,392,6,1192.94,51,United Kingdom,0
13294,190,3,1689.53,93,United Kingdom,0
13295,360,4,1101.97,56,United Kingdom,0
13296,137,6,792.51,50,United Kingdom,0
13297,8,7,4368.62,108,United Kingdom,1
13298,1,1,360.0,2,United Kingdom,0
13299,268,3,1218.7,56,United Kingdom,0
13300,169,3,1285.51,44,United Kingdom,0
13301,104,4,618.09,75,United Kingdom,0
13302,155,2,159.2,3,United Kingdom,0
13303,400,1,61.72,4,United Kingdom,0
13304,351,4,1217.99,59,United Kingdom,0
13305,4,16,3754.71,153,United Kingdom,1
13306,430,1,53.65,4,United Kingdom,0
13307,120,3,273.34,15,United Kingdom,0
13308,23,4,1670.3700000000001,65,United Kingdom,0
13309,7,6,1706.3700000000001,95,United Kingdom,0
13310,28,5,1541.2,80,United Kingdom,0
13311,4,2,598.57,25,United Kingdom,0
13312,451,1,124.75,5,United Kingdom,0
13313,22,12,3445.32,105,United Kingdom,1
13314,2,3,775.94,55,United Kingdom,0
13315,689,1,310.26,22,United Kingdom,0
13316,37,10,13191.57,115,United Kingdom,1
13317,66,19,6486.091,222,United Kingdom,1
13318,1,3,640.76,14,United Kingdom,0
13319,5,58,22082.5,345,United Kingdom,1
13320,78,6,2228.1,98,United Kingdom,0
13321,72,2,567.36,10,United Kingdom,0
13322,17,1,199.48000000000002,25,United Kingdom,0
13323,3,5,787.85,6,United Kingdom,0
13324,36,18,10513.47,36,United Kingdom,1
13325,82,1,675.3,12,United Kingdom,0
13326,432,1,281.76,13,United Kingdom,0
13327,39,20,9879.48,175,United Kingdom,1
13328,316,1,1308.48,17,United Kingdom,0
13329,32,8,5112.97,68,United Kingdom,1
13330,93,6,2806.18,80,United Kingdom,1
13331,402,1,262.4,12,United Kingdom,0
13332,14,1,350.9,21,United Kingdom,0
13333,411,3,1015.74,54,United Kingdom,0
13334,82,5,6263.75,307,United Kingdom,1
13336,77,1,795.12,51,United Kingdom,0
13337,546,1,1575.26,87,United Kingdom,0
13338,158,4,2445.62,113,United Kingdom,1
13339,201,1,860.12,54,United Kingdom,0
13340,45,12,22100.56,190,United Kingdom,1
13341,261,1,775.85,42,United Kingdom,0
13343,178,1,353.43,19,United Kingdom,0
13344,68,3,2543.72,115,United Kingdom,1
13345,288,1,389.5,20,United Kingdom,0
13346,463,6,299.4,4,United Kingdom,0
13347,70,1,341.36,8,United Kingdom,0
13348,64,1,233.76,14,United Kingdom,0
13349,11,1,247.32,16,United Kingdom,0
13350,16,2,979.12,36,United Kingdom,0
13351,66,1,373.94,16,United Kingdom,0
13352,60,1,397.97999999999996,24,United Kingdom,0
13354,71,1,743.53,51,United Kingdom,0
13355,122,1,674.7,32,United Kingdom,0
13356,80,1,768.24,42,United Kingdom,0
13357,257,5,3838.36,284,United Kingdom,1
13358,269,1,439.03,29,United Kingdom,0
13359,64,2,1043.31,52,United Kingdom,0
13360,432,4,1553.65,58,United Kingdom,0
13361,472,2,1450.5,29,United Kingdom,0
13362,9,7,5394.07,186,United Kingdom,1
13363,18,3,1723.86,78,United Kingdom,0
13364,71,1,134.95999999999998,10,United Kingdom,0
13365,34,2,2225.37,122,United Kingdom,0
13366,50,1,56.160000000000004,1,United Kingdom,0
13367,432,1,510.20000000000005,20,United Kingdom,0
13368,257,4,1121.5,45,United Kingdom,0
13369,366,1,616.5600000000001,14,United Kingdom,0
13370,372,1,1509.74,39,United Kingdom,0
13371,505,2,2297.66,75,United Kingdom,0
13372,90,1,378.64,23,United Kingdom,0
13373,61,6,7587.1900000000005,292,United Kingdom,1
13374,415,2,422.8,17,United Kingdom,0
13375,89,2,1792.23,62,United Kingdom,0
13376,99,3,1019.76,45,United Kingdom,0
13377,397,2,1552.88,71,United Kingdom,0
13379,26,3,572.56,85,United Kingdom,0
13380,433,1,62.4,3,United Kingdom,0
13381,32,12,8224.37,154,United Kingdom,1
13382,281,5,1387.58,74,United Kingdom,0
13383,544,1,305.28000000000003,1,United Kingdom,0
13384,31,11,6680.83,192,United Kingdom,1
13385,330,1,534.57,35,United Kingdom,0
13386,414,2,835.46,24,United Kingdom,0
13387,417,1,189.44,71,United Kingdom,0
13388,131,3,1185.65,68,United Kingdom,0
13389,11,3,797.96,50,United Kingdom,0
13390,75,1,544.08,13,United Kingdom,0
13391,204,1,59.8,1,United Kingdom,0
13392,677,1,91.14,8,United Kingdom,0
13393,584,4,1131.45,53,United Kingdom,0
13394,2,19,6621.7,254,United Kingdom,1
13395,185,3,1180.23,77,United Kingdom,0
13396,29,2,1360.99,42,United Kingdom,0
13397,73,10,3191.87,68,United Kingdom,1
13398,192,2,670.34,37,United Kingdom,0
13399,464,3,275.4,10,United Kingdom,0
13400,583,1,310.83,23,United Kingdom,0
13402,127,4,1535.13,55,United Kingdom,0
13403,18,3,229.5,9,United Kingdom,0
13404,1,2,252.49,11,United Kingdom,0
13405,74,6,1213.811,33,United Kingdom,0
13406,427,2,568.92,7,United Kingdom,0
13407,579,3,2244.7,85,United Kingdom,0
13408,2,106,51733.462,321,United Kingdom,1
13410,24,9,2201.96,25,United Kingdom,0
13411,107,1,213.55,17,United Kingdom,0
13412,620,1,487.34999999999997,33,United Kingdom,0
13413,640,6,429.44,38,United Kingdom,0
13414,134,6,2494.14,48,United Kingdom,1
13415,473,4,800.67,85,United Kingdom,0
13416,44,3,940.8000000000001,16,United Kingdom,0
13417,5,6,1669.49,57,United Kingdom,0
13418,12,31,12233.6,328,United Kingdom,1
13419,64,1,221.06,16,United Kingdom,0
13420,150,2,159.85,8,United Kingdom,0
13421,40,8,4103.12,174,United Kingdom,1
13422,64,1,2626.3,127,United Kingdom,1
13423,429,1,217.03,12,United Kingdom,0
13424,450,1,572.77,40,United Kingdom,0
13425,108,5,3403.63,124,United Kingdom,1
13426,1,22,8167.38,162,United Kingdom,1
13427,19,6,1006.53,35,United Kingdom,0
13428,10,3,499.98,122,United Kingdom,0
13429,11,4,1006.8,55,United Kingdom,0
13430,19,2,679.45,48,United Kingdom,0
13431,67,8,3316.24,113,United Kingdom,1
13432,571,2,439.1,98,United Kingdom,0
13433,501,4,658.3199999999999,22,United Kingdom,0
13434,74,5,1666.8600000000001,17,United Kingdom,0
13435,5,9,4475.2300000000005,96,United Kingdom,1
13436,2,1,196.89,12,United Kingdom,0
13437,14,7,3408.06,143,United Kingdom,1
13438,547,1,46.5,1,United Kingdom,0
13439,255,3,986.61,132,United Kingdom,0
13440,423,7,1295.25,49,United Kingdom,0
13441,92,2,720.9,33,United Kingdom,0
13442,667,3,419.87,33,United Kingdom,0
13443,449,6,1280.16,176,United Kingdom,0
13444,374,2,631.6800000000001,51,United Kingdom,0
13445,626,1,241.89999999999998,7,United Kingdom,0
13446,430,11,3881.89,113,United Kingdom,1
13447,23,3,1129.14,55,United Kingdom,0
13448,17,13,9240.87,321,United Kingdom,1
13449,24,1,291.88,19,United Kingdom,0
13450,27,13,4120.04,57,United Kingdom,1
13451,26,11,7190.92,561,United Kingdom,1
13452,259,3,729.8,2,United Kingdom,0
13453,166,3,781.6899999999999,33,United Kingdom,0
13454,641,1,219.87,23,United Kingdom,0
13455,25,6,2905.93,79,United Kingdom,1
13456,18,6,1766.72,43,United Kingdom,0
13457,689,2,148.22,9,United Kingdom,0
13458,7,16,11959.27,290,United Kingdom,1
13459,625,2,1160.4099999999999,57,United Kingdom,0
13460,29,2,183.44,16,United Kingdom,0
13461,39,6,4160.0,30,United Kingdom,1
13462,253,5,1153.85,64,United Kingdom,0
13464,58,6,3097.64,128,United Kingdom,1
13465,446,2,931.12,34,United Kingdom,0
13466,184,5,1013.35,49,United Kingdom,0
13467,11,2,1083.71,89,United Kingdom,0
13468,2,72,13390.51,290,United Kingdom,1
13469,653,1,82.4,6,United Kingdom,0
13470,99,2,165.0,7,United Kingdom,0
13471,1,4,2531.58,214,United Kingdom,1
13472,464,2,592.24,24,United Kingdom,0
13473,61,8,2657.7599999999998,65,United Kingdom,1
13474,236,3,663.79,116,United Kingdom,0
13475,191,4,1431.78,64,United Kingdom,0
13476,179,5,2061.4700000000003,86,United Kingdom,0
13477,38,11,2834.17,112,United Kingdom,1
13478,469,5,2215.78,114,United Kingdom,0
13479,201,4,851.37,45,United Kingdom,0
13480,417,2,627.82,40,United Kingdom,0
13481,46,11,3830.84,162,United Kingdom,1
13482,232,2,336.09,20,United Kingdom,0
13483,66,1,140.34,10,United Kingdom,0
13484,241,3,790.72,38,United Kingdom,0
13485,233,11,3019.2200000000003,131,United Kingdom,1
13486,78,3,1122.41,69,United Kingdom,0
13487,58,5,846.87,31,United Kingdom,0
13488,17,23,15587.88,370,United Kingdom,1
13489,105,4,449.52,11,United Kingdom,0
13490,654,1,154.25,8,United Kingdom,0
13491,52,27,4566.56,144,United Kingdom,1
13492,136,3,1269.84,38,Switzerland,0
13493,275,2,618.63,6,Switzerland,0
13494,312,1,316.26000000000005,18,United Kingdom,0
13495,8,10,5374.26,59,United Kingdom,1
13496,11,2,653.33,28,United Kingdom,0
13497,283,6,1320.33,52,United Kingdom,0
13498,730,1,327.38,17,United Kingdom,0
13499,18,5,1159.11,31,United Kingdom,0
13500,23,4,1466.3,77,United Kingdom,0
13501,288,3,2885.11,90,Switzerland,1
13502,17,5,780.5,28,United Kingdom,0
13503,71,6,1905.39,158,United Kingdom,0
13504,64,1,295.93,22,United Kingdom,0
13505,73,4,4393.63,182,Switzerland,1
13506,316,5,1639.2,55,United Kingdom,0
13507,3,4,2479.16,146,United Kingdom,1
13508,244,2,287.05,27,United Kingdom,0
13509,9,8,1114.72,27,United Kingdom,0
13510,1,11,4558.29,176,United Kingdom,1
13511,677,1,282.76,5,United Kingdom,0
13512,261,4,713.39,31,United Kingdom,0
13513,127,3,824.59,32,United Kingdom,0
13514,74,4,815.9000000000001,15,United Kingdom,0
13515,73,6,1265.82,64,United Kingdom,0
13516,21,4,1685.26,55,United Kingdom,0
13517,60,3,2128.42,125,United Kingdom,0
13518,86,1,659.4399999999999,36,United Kingdom,0
13519,78,2,343.21,19,United Kingdom,0
13520,59,11,6909.4,81,Switzerland,1
13521,1,3,1093.65,313,United Kingdom,0
13522,30,1,125.80000000000001,5,United Kingdom,0
13523,33,6,5101.52,177,United Kingdom,1
13524,41,5,680.1800000000001,17,United Kingdom,0
13525,15,2,628.78,5,United Kingdom,0
13526,738,2,1182.0,29,United Kingdom,0
13527,34,12,4683.74,266,United Kingdom,1
13529,79,2,307.76,15,United Kingdom,0
13530,634,1,402.97999999999996,18,United Kingdom,0
13531,205,6,1738.52,44,United Kingdom,0
13532,34,1,210.31,66,United Kingdom,0
13533,183,3,270.79,61,United Kingdom,0
13534,2,35,7720.9,163,United Kingdom,1
13535,403,1,89.5,1,United Kingdom,0
13536,1,7,3448.29,91,United Kingdom,1
13537,426,2,717.85,38,United Kingdom,0
13538,43,12,3112.73,105,United Kingdom,1
13539,86,7,1569.3600000000001,69,United Kingdom,0
13540,467,3,632.39,26,United Kingdom,0
13541,427,2,785.25,10,United Kingdom,0
13542,377,17,4006.17,98,United Kingdom,1
13543,634,2,1439.6100000000001,37,United Kingdom,0
13544,40,6,829.0,219,United Kingdom,0
13545,391,2,374.64,54,United Kingdom,0
13546,12,5,1092.14,95,United Kingdom,0
13547,408,1,175.53,44,United Kingdom,0
13548,96,3,908.99,169,United Kingdom,0
13549,26,8,1005.8,44,United Kingdom,0
13550,383,1,349.51,40,United Kingdom,0
13551,319,2,244.2,5,United Kingdom,0
13552,66,22,6978.92,162,United Kingdom,1
13553,675,1,517.8,85,United Kingdom,0
13554,380,7,1638.28,156,United Kingdom,0
13555,74,13,8999.19,264,United Kingdom,1
13556,429,2,200.82,8,United Kingdom,0
13557,28,13,3032.26,126,United Kingdom,1
13558,6,4,605.06,123,United Kingdom,0
13559,513,2,990.0,1,United Kingdom,0
13560,7,1,174.37,32,United Kingdom,0
13561,216,11,1820.72,131,United Kingdom,0
13562,82,8,4838.18,88,United Kingdom,1
13563,84,2,777.53,49,United Kingdom,0
13564,144,37,17249.55,484,United Kingdom,1
